Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.197	00000.393	00000.590	00000.787	00000.984	00001.181	00001.378	cell = 0 to 7
00001.576	00001.773	00001.971	00002.169	00002.367	00002.565	00002.763	00002.961	cell = 8 to 15
00003.159	00003.358	00003.557	00003.756	00003.955	00004.154	00004.353	00004.553	cell = 16 to 23
00004.752	00004.951	00005.151	00005.350	00005.549	00005.749	00005.948	00006.148	cell = 24 to 31
00006.347	00006.546	00006.745	00006.945	00007.144	00007.344	00007.543	00007.743	cell = 32 to 39
00007.942	00008.142	00008.341	00008.540	00008.739	00008.938	00009.137	00009.337	cell = 40 to 47
00009.536	00009.735	00009.934	00010.133	00010.332	00010.531	00010.730	00010.929	cell = 48 to 55
00011.128	00011.328	00011.527	00011.727	00011.927	00012.127	00012.327	00012.527	cell = 56 to 63
00012.727	00012.927	00013.128	00013.328	00013.528	00013.729	00013.929	00014.130	cell = 64 to 71
00014.330	00014.531	00014.732	00014.932	00015.132	00015.332	00015.532	00015.733	cell = 72 to 79
00015.933	00016.133	00016.334	00016.534	00016.735	00016.935	00017.136	00017.336	cell = 80 to 87
00017.537	00017.737	00017.938	00018.138	00018.339	00018.539	00018.739	00018.940	cell = 88 to 95
00019.140	00019.340	00019.541	00019.741	00019.941	00020.142	00020.342	00020.542	cell = 96 to 103
00020.742	00020.942	00021.142	00021.343	00021.543	00021.743	00021.943	00022.143	cell = 104 to 111
00022.343	00022.543	00022.743	00022.943	00023.143	00023.342	00023.542	00023.742	cell = 112 to 119
00023.942	00024.142	00024.342	00024.542	00024.742	00024.942	00025.142	00025.342	cell = 120 to 127
00025.542	00025.743	00025.943	00026.144	00026.344	00026.544	00026.745	00026.945	cell = 128 to 135
00027.146	00027.346	00027.546	00027.747	00027.947	00028.147	00028.348	00028.548	cell = 136 to 143
00028.749	00028.950	00029.151	00029.352	00029.553	00029.754	00029.954	00030.155	cell = 144 to 151
00030.355	00030.556	00030.756	00030.956	00031.157	00031.357	00031.557	00031.758	cell = 152 to 159
00031.958	00032.158	00032.358	00032.558	00032.758	00032.958	00033.158	00033.358	cell = 160 to 167
00033.557	00033.757	00033.957	00034.157	00034.356	00034.556	00034.756	00034.955	cell = 168 to 175
00035.155	00035.355	00035.555	00035.755	00035.955	00036.154	00036.354	00036.554	cell = 176 to 183
00036.754	00036.954	00037.154	00037.354	00037.554	00037.754	00037.955	00038.156	cell = 184 to 191
00038.356	00038.557	00038.758	00038.959	00039.160	00039.361	00039.563	00039.764	cell = 192 to 199
00039.966	00040.167	00040.369	00040.570	00040.771	00040.972	00041.174	00041.375	cell = 200 to 207
00041.576	00041.778	00041.979	00042.180	00042.381	00042.582	00042.782	00042.983	cell = 208 to 215
00043.184	00043.385	00043.585	00043.786	00043.987	00044.188	00044.389	00044.590	cell = 216 to 223
00044.791	00044.992	00045.193	00045.394	00045.595	00045.796	00045.997	00046.198	cell = 224 to 231
00046.399	00046.600	00046.802	00047.003	00047.204	00047.406	00047.607	00047.808	cell = 232 to 239
00048.010	00048.211	00048.412	00048.613	00048.814	00049.015	00049.216	00049.417	cell = 240 to 247
00049.618	00049.819	00050.020	00050.222	00050.423	00050.625	00050.826	00051.027	cell = 248 to 255
00051.229	00051.430	00051.631	00051.832	00052.034	00052.235	00052.437	00052.638	cell = 256 to 263
00052.840	00053.041	00053.243	00053.444	00053.646	00053.847	00054.048	00054.249	cell = 264 to 271
00054.449	00054.650	00054.851	00055.052	00055.252	00055.453	00055.653	00055.854	cell = 272 to 279
00056.054	00056.255	00056.456	00056.657	00056.858	00057.058	00057.259	00057.459	cell = 280 to 287
00057.660	00057.861	00058.061	00058.262	00058.462	00058.663	00058.863	00059.064	cell = 288 to 295
00059.264	00059.465	00059.665	00059.866	00060.067	00060.267	00060.468	00060.669	cell = 296 to 303
00060.870	00061.071	00061.272	00061.473	00061.675	00061.876	00062.078	00062.279	cell = 304 to 311
00062.481	00062.683	00062.885	00063.087	00063.289	00063.491	00063.693	00063.895	cell = 312 to 319
00064.097	00064.298	00064.500	00064.702	00064.903	00065.104	00065.306	00065.507	cell = 320 to 327
00065.708	00065.910	00066.111	00066.312	00066.513	00066.715	00066.916	00067.117	cell = 328 to 335
00067.318	00067.520	00067.721	00067.922	00068.124	00068.325	00068.527	00068.728	cell = 336 to 343
00068.930	00069.131	00069.333	00069.534	00069.735	00069.937	00070.138	00070.339	cell = 344 to 351
00070.540	00070.742	00070.943	00071.144	00071.345	00071.547	00071.748	00071.949	cell = 352 to 359
00072.150	00072.351	00072.552	00072.753	00072.954	00073.155	00073.357	00073.558	cell = 360 to 367
00073.760	00073.962	00074.164	00074.366	00074.568	00074.770	00074.972	00075.174	cell = 368 to 375
00075.376	00075.578	00075.780	00075.981	00076.183	00076.384	00076.586	00076.787	cell = 376 to 383
00076.988	00077.190	00077.391	00077.592	00077.793	00077.995	00078.195	00078.396	cell = 384 to 391
00078.597	00078.799	00079.000	00079.201	00079.402	00079.602	00079.803	00080.004	cell = 392 to 399
00080.205	00080.406	00080.608	00080.809	00081.010	00081.212	00081.414	00081.615	cell = 400 to 407
00081.816	00082.017	00082.219	00082.420	00082.621	00082.822	00083.024	00083.225	cell = 408 to 415
00083.426	00083.627	00083.828	00084.029	00084.230	00084.431	00084.632	00084.833	cell = 416 to 423
00085.035	00085.236	00085.437	00085.638	00085.839	00086.040	00086.242	00086.443	cell = 424 to 431
00086.644	00086.844	00087.045	00087.245	00087.445	00087.646	00087.846	00088.046	cell = 432 to 439
00088.246	00088.446	00088.646	00088.846	00089.046	00089.247	00089.447	00089.647	cell = 440 to 447
00089.848	00090.048	00090.248	00090.448	00090.649	00090.849	00091.050	00091.251	cell = 448 to 455
00091.451	00091.652	00091.853	00092.054	00092.254	00092.455	00092.655	00092.856	cell = 456 to 463
00093.057	00093.257	00093.458	00093.658	00093.859	00094.059	00094.260	00094.460	cell = 464 to 471
00094.661	00094.862	00095.063	00095.264	00095.465	00095.666	00095.867	00096.068	cell = 472 to 479
00096.269	00096.470	00096.671	00096.872	00097.074	00097.275	00097.476	00097.678	cell = 480 to 487
00097.880	00098.082	00098.284	00098.486	00098.687	00098.889	00099.090	00099.292	cell = 488 to 495
00099.494	00099.695	00099.897	00100.098	00100.298	00100.498	00100.698	00100.897	cell = 496 to 503
00101.096	00101.294	00101.493	00101.692	00101.890	00102.088	00102.287	00102.485	cell = 504 to 511
00102.683	00102.880	00103.078	00103.276	00103.474	00103.673	00103.871	00104.069	cell = 512 to 519
00104.268	00104.466	00104.665	00104.864	00105.062	00105.261	00105.460	00105.659	cell = 520 to 527
00105.857	00106.056	00106.255	00106.453	00106.652	00106.852	00107.051	00107.251	cell = 528 to 535
00107.450	00107.650	00107.850	00108.050	00108.250	00108.449	00108.649	00108.849	cell = 536 to 543
00109.049	00109.248	00109.448	00109.647	00109.847	00110.047	00110.247	00110.446	cell = 544 to 551
00110.646	00110.845	00111.045	00111.244	00111.444	00111.643	00111.843	00112.042	cell = 552 to 559
00112.242	00112.442	00112.641	00112.841	00113.040	00113.240	00113.439	00113.638	cell = 560 to 567
00113.837	00114.036	00114.236	00114.435	00114.634	00114.833	00115.032	00115.231	cell = 568 to 575
00115.431	00115.630	00115.829	00116.029	00116.228	00116.427	00116.627	00116.827	cell = 576 to 583
00117.026	00117.226	00117.426	00117.625	00117.825	00118.024	00118.223	00118.423	cell = 584 to 591
00118.622	00118.822	00119.021	00119.221	00119.420	00119.620	00119.819	00120.019	cell = 592 to 599
00120.219	00120.420	00120.620	00120.821	00121.022	00121.223	00121.424	00121.625	cell = 600 to 607
00121.827	00122.028	00122.229	00122.431	00122.633	00122.834	00123.036	00123.237	cell = 608 to 615
00123.439	00123.640	00123.841	00124.042	00124.243	00124.444	00124.645	00124.847	cell = 616 to 623
00125.047	00125.248	00125.449	00125.650	00125.851	00126.052	00126.253	00126.454	cell = 624 to 631
00126.655	00126.856	00127.056	00127.257	00127.458	00127.658	00127.859	00128.059	cell = 632 to 639
00128.259	00128.460	00128.660	00128.860	00129.061	00129.261	00129.461	00129.662	cell = 640 to 647
00129.861	00130.061	00130.261	00130.461	00130.661	00130.861	00131.061	00131.261	cell = 648 to 655
00131.461	00131.661	00131.861	00132.061	00132.261	00132.461	00132.661	00132.861	cell = 656 to 663
00133.062	00133.262	00133.463	00133.664	00133.864	00134.065	00134.266	00134.467	cell = 664 to 671
