Calibration values (ps) from cell 0 to 1024 :

00000.000	00000.197	00000.395	00000.592	00000.790	00000.988	00001.186	00001.385	cell = 0 to 7
00001.583	00001.782	00001.980	00002.179	00002.377	00002.575	00002.774	00002.973	cell = 8 to 15
00003.172	00003.371	00003.570	00003.769	00003.968	00004.167	00004.366	00004.566	cell = 16 to 23
00004.765	00004.965	00005.165	00005.364	00005.564	00005.764	00005.964	00006.164	cell = 24 to 31
00006.364	00006.564	00006.764	00006.964	00007.165	00007.365	00007.565	00007.765	cell = 32 to 39
00007.965	00008.165	00008.365	00008.565	00008.765	00008.966	00009.166	00009.366	cell = 40 to 47
00009.566	00009.766	00009.966	00010.166	00010.366	00010.566	00010.766	00010.966	cell = 48 to 55
00011.166	00011.367	00011.567	00011.767	00011.967	00012.167	00012.368	00012.568	cell = 56 to 63
00012.768	00012.967	00013.167	00013.367	00013.567	00013.767	00013.967	00014.167	cell = 64 to 71
00014.367	00014.567	00014.767	00014.967	00015.167	00015.367	00015.567	00015.767	cell = 72 to 79
00015.967	00016.167	00016.368	00016.568	00016.768	00016.968	00017.168	00017.369	cell = 80 to 87
00017.569	00017.769	00017.969	00018.169	00018.369	00018.569	00018.769	00018.969	cell = 88 to 95
00019.169	00019.369	00019.569	00019.769	00019.968	00020.168	00020.368	00020.568	cell = 96 to 103
00020.767	00020.967	00021.166	00021.366	00021.565	00021.764	00021.964	00022.163	cell = 104 to 111
00022.362	00022.561	00022.761	00022.960	00023.159	00023.358	00023.557	00023.756	cell = 112 to 119
00023.955	00024.154	00024.352	00024.551	00024.749	00024.948	00025.147	00025.345	cell = 120 to 127
00025.544	00025.743	00025.942	00026.141	00026.339	00026.538	00026.737	00026.936	cell = 128 to 135
00027.135	00027.334	00027.533	00027.733	00027.932	00028.131	00028.331	00028.530	cell = 136 to 143
00028.729	00028.929	00029.129	00029.328	00029.528	00029.727	00029.927	00030.127	cell = 144 to 151
00030.327	00030.526	00030.726	00030.926	00031.126	00031.326	00031.526	00031.725	cell = 152 to 159
00031.925	00032.125	00032.325	00032.524	00032.724	00032.924	00033.124	00033.324	cell = 160 to 167
00033.524	00033.723	00033.923	00034.123	00034.323	00034.522	00034.722	00034.922	cell = 168 to 175
00035.122	00035.322	00035.521	00035.721	00035.920	00036.120	00036.319	00036.518	cell = 176 to 183
00036.718	00036.917	00037.117	00037.316	00037.516	00037.716	00037.916	00038.115	cell = 184 to 191
00038.315	00038.515	00038.715	00038.914	00039.114	00039.314	00039.514	00039.714	cell = 192 to 199
00039.914	00040.114	00040.314	00040.514	00040.714	00040.914	00041.115	00041.315	cell = 200 to 207
00041.515	00041.715	00041.916	00042.116	00042.317	00042.517	00042.717	00042.918	cell = 208 to 215
00043.118	00043.318	00043.518	00043.718	00043.919	00044.119	00044.320	00044.520	cell = 216 to 223
